N	S	F
4	-312.000000	275.445094
16	-227.000000	269.022304
15	-122.000000	269.506957
18	-80.000000	276.387409
13	-77.000000	279.833879
10	-58.000000	277.737286
22	-38.000000	267.921630
12	-50.000000	258.739251
8	-31.000000	258.149182
12	73.000000	261.811001
19	173.000000	270.153660
12	267.000000	268.557256
14	362.000000	256.019531
6	418.000000	243.889319
9	345.000000	241.985537
13	215.000000	255.039213
13	55.000000	269.189524
20	-101.000000	274.125883
11	-225.000000	272.769133
13	-251.000000	266.005639
19	-229.000000	262.196491
8	-161.000000	264.966036
18	-96.000000	268.752674
11	-52.000000	273.151972
15	-46.000000	272.040438
19	-18.000000	266.375675
8	-30.000000	265.213122
12	-26.000000	266.900731
17	31.000000	271.828990
16	132.000000	272.609611
16	187.000000	268.005597
2	301.000000	264.478733
20	424.000000	264.473061
14	482.000000	272.712303
9	449.000000	283.811557
17	390.000000	284.330793
17	215.000000	282.848016
12	-71.000000	281.320102
17	-377.000000	285.942302
16	-589.000000	303.211148
24	-695.000000	317.888345
28	-675.000000	322.296447
15	-448.000000	316.044301
21	-114.000000	299.919989
14	142.000000	290.960478
8	294.000000	296.043916
23	388.000000	301.483001
23	273.000000	310.162860
6	63.000000	315.599430
26	-82.000000	312.454797
23	-169.000000	308.721557
15	-221.000000	306.530586
17	-100.000000	306.512642
18	70.000000	312.774679
21	249.000000	319.021943
21	397.000000	317.245961
16	432.000000	310.167697
11	283.000000	304.566906
18	95.000000	306.213977
28	-218.000000	318.995298
12	-508.000000	335.431066
30	-623.000000	342.194389
29	-545.000000	336.652640
20	-433.000000	326.690985
12	-142.000000	313.719620
24	147.000000	311.591078
13	311.000000	318.064459
23	383.000000	324.461092
20	493.000000	327.537784
19	489.000000	328.939204
17	465.000000	329.522382
21	483.000000	329.713512
25	430.000000	327.588156
14	219.000000	327.229277
17	7.000000	334.211011
28	-173.000000	346.783794
29	-348.000000	361.936459
24	-323.000000	370.619751
31	-16.000000	370.248565
26	437.000000	368.766864
19	943.000000	370.660222
25	1566.000000	376.608550
28	2145.000000	391.140640
20	2639.000000	411.440154
31	3193.000000	436.725314
34	4000.000000	467.189469
43	4987.000000	501.291332
37	6269.000000	541.014787
45	7979.000000	585.263189
64	10132.000000	634.922042
63	12680.000000	696.660606
70	16024.000000	773.215365
107	20497.000000	868.602901
124	26103.000000	976.813698
163	32941.000000	1092.656854
187	40955.000000	1212.548968
239	49556.000000	1340.749044
277	58044.000000	1486.719207
344	66264.000000	1653.008167
505	73870.000000	1840.388003
593	80902.000000	2047.372951
781	87234.000000	2266.156658
970	92565.000000	2486.813021
1194	96250.000000	2708.722208
1410	97490.000000	2932.276931
1673	94909.000000	3165.550347
1969	88433.000000	3414.864419
2404	78573.000000	3674.014562
2865	65191.000000	3934.384704
3186	48647.000000	4186.333360
3678	29907.000000	4419.200946
4158	8127.000000	4637.079792
4466	-17933.000000	4848.014336
4949	-47777.000000	5052.626545
5484	-80295.000000	5252.638480
5919	-114953.000000	5434.714068
6409	-148946.000000	5587.640826
6638	-178960.000000	5708.913732
6950	-202847.000000	5799.703354
7160	-220222.000000	5868.578363
7127	-229085.000000	5912.737522
7455	-229842.000000	5923.988015
7153	-223594.000000	5899.080945
7044	-210999.000000	5843.151632
6771	-191536.000000	5761.426039
6563	-167090.000000	5661.791766
6235	-138507.000000	5536.744441
5800	-106397.000000	5378.694730
5393	-72922.000000	5191.156711
4723	-40428.000000	4983.210411
4403	-10288.000000	4768.320669
3894	16564.000000	4549.397982
3518	38752.000000	4322.970275
3044	56875.000000	4081.627004
2613	71292.000000	3829.869449
2259	82659.000000	3572.717873
1898	90738.000000	3320.302998
1550	96093.000000	3075.785266
1319	98485.000000	2834.481081
1067	97802.000000	2596.810736
833	93948.000000	2362.488095
661	87626.000000	2138.346090
509	79442.000000	1933.329253
439	70120.000000	1749.363884
339	60618.000000	1579.485992
276	51717.000000	1413.781100
201	43854.000000	1246.121182
140	36977.000000	1087.032198
88	31039.000000	949.695214
72	25871.000000	838.329887
76	21286.000000	744.393713
44	17063.000000	654.320258
23	13385.000000	564.536093
19	10331.000000	480.698450
22	7833.000000	413.670158
16	5846.000000	362.552065
5	4411.000000	318.029873
10	3324.000000	278.273247
2	2470.000000	246.507606
11	1801.000000	221.812984
5	1266.000000	197.802932
1	786.000000	177.516196
4	418.000000	165.819179
7	131.000000	174.066079
6	-59.000000	184.105948
10	-120.000000	177.837004
6	-91.000000	154.683548
0	-51.000000	126.818768
0	10.000000	118.127050
4	75.000000	129.996154
8	85.000000	145.289366
0	90.000000	144.374513
6	124.000000	127.859298
0	167.000000	108.880669
1	193.000000	101.769347
2	212.000000	103.295692
1	205.000000	107.559286
4	164.000000	107.536040
0	108.000000	111.928549
2	45.000000	121.379570
4	26.000000	125.027997
6	25.000000	122.086035
0	32.000000	111.427106
1	41.000000	112.298709
1	93.000000	127.338133
9	89.000000	144.951716
1	56.000000	149.706379
5	25.000000	138.025360
4	-17.000000	123.891081
0	-127.000000	134.896256
3	-190.000000	158.619040
12	-205.000000	171.933127
9	-206.000000	168.777961
0	-175.000000	151.746499
3	-77.000000	139.731886
4	-3.000000	147.874947
6	40.000000	160.561515
8	58.000000	161.455876
1	53.000000	154.178468
3	5.000000	145.220522
5	-23.000000	146.788964
6	-30.000000	157.949359
5	3.000000	160.651797
6	58.000000	159.530561
0	147.000000	152.685952
9	217.000000	146.523036
0	253.000000	149.442297
3	230.000000	156.160174
7	130.000000	161.530183
3	-20.000000	167.385782
9	-194.000000	167.062862
4	-359.000000	166.334001
6	-471.000000	172.258527
8	-438.000000	175.664453
12	-338.000000	181.058002
0	-162.000000	178.476889
9	50.000000	164.012195
4	226.000000	144.637478
0	236.000000	132.890933
0	169.000000	133.000000
6	28.000000	147.064612
7	-132.000000	161.015527
6	-245.000000	163.459475
5	-202.000000	153.779062
5	-59.000000	135.037032
2	142.000000	118.431415
0	321.000000	111.431593
0	449.000000	111.144051
4	454.000000	117.132404
0	336.000000	124.249748
3	141.000000	133.435378
3	-55.000000	138.408815
8	-252.000000	137.433620
3	-402.000000	134.365174
2	-447.000000	130.893086
8	-403.000000	132.811897
2	-296.000000	140.854535
6	-126.000000	140.989361
4	76.000000	128.070293
0	223.000000	106.943911
0	305.000000	82.371111
0	302.000000	84.011904
0	235.000000	106.859721
5	100.000000	123.052834
3	-25.000000	124.318140
4	-123.000000	107.121426
1	-172.000000	81.951205
0	-201.000000	82.613558
0	-156.000000	97.887691
9	-88.000000	108.425089
0	-6.000000	104.096109
0	90.000000	84.463010
0	204.000000	62.449980
0	267.000000	65.337585
1	299.000000	76.674637
1	290.000000	84.687661
0	218.000000	88.328931
0	109.000000	85.632938
4	4.000000	86.729464
1	-87.000000	95.073656
2	-129.000000	111.995536
3	-93.000000	126.534580
6	-12.000000	131.818056
3	96.000000	123.596116
1	196.000000	109.562767
0	233.000000	111.601971
0	189.000000	131.350676
8	82.000000	150.572242
6	-83.000000	157.591243
4	-255.000000	155.605270
4	-383.000000	154.806331
6	-453.000000	162.286783
9	-451.000000	169.596580
7	-356.000000	166.270863
6	-220.000000	156.025639
0	-61.000000	150.814456
5	93.000000	153.313405
7	195.000000	153.235113
3	204.000000	143.645397
1	169.000000	124.687610
2	89.000000	121.610032
1	18.000000	141.647450
9	15.000000	159.075454
8	129.000000	161.935172
2	303.000000	147.834367
0	515.000000	129.472005
0	691.000000	129.595525
3	781.000000	144.627107
6	708.000000	164.626851
0	517.000000	183.322121
9	235.000000	199.331382
9	-100.000000	211.697898
12	-462.000000	220.208992
10	-746.000000	222.494944
13	-946.000000	227.451094
12	-1046.000000	240.058326
14	-1000.000000	252.729104
20	-811.000000	255.614945
12	-566.000000	242.705583
9	-300.000000	220.290717
5	-43.000000	204.672910
7	115.000000	205.905318
10	199.000000	216.792528
9	252.000000	219.554094
11	290.000000	206.605905
3	301.000000	187.672587
2	367.000000	173.830377
10	402.000000	174.482091
0	405.000000	183.605555
10	367.000000	184.951345
5	329.000000	179.680272
5	209.000000	180.928163
3	114.000000	187.573985
11	-6.000000	197.590486
8	-122.000000	196.718072
10	-253.000000	188.671672
2	-309.000000	186.475199
9	-360.000000	200.349694
9	-322.000000	217.292430
17	-236.000000	219.084459
8	-137.000000	199.992500
0	-100.000000	174.160845
3	-90.000000	162.480768
9	-147.000000	176.864355
9	-222.000000	196.753653
9	-233.000000	201.159141
8	-138.000000	188.483421
5	49.000000	166.406130
4	269.000000	145.715476
0	464.000000	135.440024
2	539.000000	135.273796
2	483.000000	136.810087
5	288.000000	144.478372
0	66.000000	151.135701
10	-136.000000	157.403939
4	-237.000000	162.157331
7	-252.000000	159.837417
5	-169.000000	148.751471
2	-74.000000	135.403102
4	23.000000	125.375436
2	69.000000	133.457859
2	99.000000	153.235113
8	97.000000	164.356320
6	106.000000	161.269960
4	87.000000	139.932126
0	73.000000	115.156415
1	37.000000	120.154068
3	24.000000	146.621963
11	1.000000	172.635454
3	28.000000	177.662602
9	49.000000	157.343573
0	58.000000	127.011810
0	6.000000	119.849906
3	-76.000000	140.399430
8	-217.000000	170.073514
8	-319.000000	182.332115
10	-361.000000	171.058470
3	-337.000000	149.856598
0	-246.000000	132.770479
7	-93.000000	128.860390
4	35.000000	136.926988
1	134.000000	139.692519
4	233.000000	130.395552
3	300.000000	122.057364
0	337.000000	116.116321
3	365.000000	117.264658
0	362.000000	120.407641
4	303.000000	116.923052
2	212.000000	115.238882
0	101.000000	121.659361
5	9.000000	139.093494
4	-29.000000	159.125736
9	-16.000000	165.776959
5	51.000000	161.155205
1	163.000000	152.285915
6	264.000000	153.518728
1	340.000000	175.709988
8	421.000000	196.481551
13	488.000000	210.518408
2	526.000000	218.700709
10	561.000000	221.776915
9	556.000000	233.057933
8	461.000000	248.702634
17	280.000000	264.177970
10	43.000000	281.320102
20	-251.000000	296.248207
20	-540.000000	311.326195
20	-761.000000	324.288452
28	-877.000000	329.925749
21	-888.000000	333.724437
23	-761.000000	337.569252
26	-534.000000	344.786891
22	-266.000000	354.936614
27	-48.000000	356.491234
24	67.000000	347.708211
20	5.000000	335.381872
18	-208.000000	331.572013
21	-515.000000	345.726771
28	-769.000000	363.217566
38	-888.000000	367.447955
26	-793.000000	354.210389
19	-538.000000	331.200845
15	-201.000000	314.065280
19	64.000000	309.728914
21	193.000000	307.449183
17	125.000000	301.942047
10	-64.000000	292.407250
19	-258.000000	284.931571
19	-341.000000	282.405736
17	-294.000000	276.792341
12	-94.000000	261.273803
9	193.000000	234.322427
11	434.000000	203.474814
0	549.000000	186.024192
2	549.000000	188.140905
9	445.000000	197.759956
10	289.000000	201.739932
8	164.000000	186.263255
3	103.000000	157.629312
0	93.000000	133.749766
4	131.000000	126.043643
6	163.000000	135.922772
0	187.000000	143.815854
5	209.000000	139.035967
3	227.000000	125.375436
2	222.000000	111.471970
0	250.000000	104.632691
2	269.000000	112.165057
2	279.000000	126.249752
4	293.000000	136.729660
4	302.000000	137.309869
2	244.000000	134.825814
0	156.000000	133.626345
7	10.000000	139.075519
3	-213.000000	151.858487
5	-444.000000	163.658180
10	-607.000000	172.107525
7	-709.000000	177.361213
8	-703.000000	175.148508
7	-551.000000	163.844438
7	-333.000000	148.502525
1	-116.000000	135.469554
1	91.000000	128.432862
5	249.000000	122.902400
2	316.000000	114.882549
0	330.000000	102.293695
0	330.000000	92.822411
1	318.000000	91.356445
3	306.000000	92.757749
0	297.000000	87.412814
0	290.000000	75.511589
0	257.000000	69.404611
0	195.000000	77.749598
3	107.000000	99.584135
0	16.000000	114.096450
7	-99.000000	118.831814
0	-210.000000	115.126018
4	-297.000000	107.429046
4	-357.000000	108.457365
0	-379.000000	121.905701
8	-322.000000	133.431630
4	-207.000000	134.510223
4	-62.000000	122.882057
0	90.000000	96.654022
0	200.000000	74.913283
0	225.000000	72.436179
0	190.000000	85.860352
4	112.000000	102.489024
0	34.000000	108.986238
5	-1.000000	105.494076
1	27.000000	93.898882
1	78.000000	79.937476
0	148.000000	71.274119
0	194.000000	78.511146
2	183.000000	91.241438
1	123.000000	106.418983
2	38.000000	111.211510
5	-71.000000	108.004630
0	-174.000000	106.263823
3	-224.000000	106.197928
5	-246.000000	117.166548
0	-209.000000	127.165247
9	-113.000000	127.000000
0	12.000000	117.677525
2	111.000000	105.655099
0	215.000000	101.434708
2	245.000000	110.412862
3	186.000000	117.830387
1	85.000000	119.125984
5	-19.000000	115.043470
2	-153.000000	120.685542
0	-237.000000	133.030072
10	-227.000000	137.480908
5	-184.000000	132.121157
0	-115.000000	118.460964
1	-13.000000	107.438354
2	90.000000	112.409964
6	129.000000	123.511133
0	164.000000	128.156155
4	161.000000	124.414629
0	149.000000	113.626581
5	109.000000	110.449083
0	105.000000	117.076898
4	78.000000	133.311665
2	90.000000	144.893064
8	66.000000	144.706600
2	26.000000	130.522029
2	-68.000000	118.380742
0	-146.000000	125.538839
7	-274.000000	150.066652
6	-337.000000	168.496291
11	-321.000000	168.133875
4	-240.000000	150.119952
0	-167.000000	130.977097
1	-32.000000	120.266371
9	50.000000	122.016392
0	49.000000	131.411567
0	26.000000	136.937942
7	27.000000	133.210360
5	-16.000000	125.123939
0	-30.000000	108.027774
2	3.000000	88.605869
0	23.000000	90.260733
1	26.000000	99.719607
6	51.000000	102.659632
0	68.000000	93.123574
0	73.000000	70.576200
0	95.000000	58.008620
0	113.000000	67.119297
3	124.000000	74.000000
0	136.000000	71.986110
0	155.000000	63.725976
0	161.000000	61.131007
0	185.000000	73.803794
3	197.000000	84.350459
0	191.000000	88.243980
1	138.000000	88.419455
0	67.000000	88.085186
4	-71.000000	97.030923
0	-213.000000	108.402030
6	-339.000000	119.687092
3	-394.000000	125.841170
6	-396.000000	130.330349
2	-283.000000	127.534309
6	-126.000000	120.000000
0	39.000000	106.756733
1	165.000000	92.838570
1	250.000000	86.660256
0	251.000000	97.298510
2	208.000000	113.912247
3	164.000000	122.482652
5	131.000000	121.338370
0	98.000000	107.144762
2	75.000000	96.202911
0	66.000000	103.894177
4	18.000000	123.207143
4	-75.000000	139.028774
3	-170.000000	138.838035
8	-262.000000	123.434193
0	-376.000000	114.899956
0	-436.000000	123.434193
9	-397.000000	136.685771
7	-294.000000	142.870571
3	-134.000000	129.282636
0	104.000000	101.094016
0	338.000000	80.099938
0	487.000000	77.427385
0	539.000000	85.023526
0	508.000000	88.000000
1	374.000000	87.886290
0	185.000000	98.858485
2	16.000000	116.155069
6	-101.000000	125.694073
5	-194.000000	126.229949
0	-234.000000	118.945366
4	-229.000000	113.942968
3	-221.000000	120.776653
4	-206.000000	133.798356
5	-143.000000	143.104857
4	-70.000000	142.751532
4	14.000000	133.633828
2	133.000000	122.869850
3	232.000000	119.891618
0	260.000000	130.199846
2	260.000000	140.399430
9	208.000000	140.854535
1	76.000000	138.296782
0	-65.000000	136.561342
7	-148.000000	145.292808
6	-217.000000	161.700340
7	-230.000000	170.405399
6	-173.000000	167.089796
4	-97.000000	154.470062
5	-88.000000	142.035207
0	-86.000000	139.506272
8	-117.000000	149.368671
3	-154.000000	162.947844
8	-168.000000	172.545646
6	-73.000000	168.086287
7	35.000000	150.993377
0	151.000000	128.852629
0	230.000000	117.456375
3	251.000000	124.100766
4	158.000000	142.751532
3	61.000000	153.521985
9	-22.000000	154.596248
1	-85.000000	148.489057
5	-104.000000	139.183332
4	-64.000000	131.301180
3	-39.000000	129.301972
3	-46.000000	133.723596
1	-21.000000	141.318789
10	9.000000	148.219432
1	47.000000	148.791801
5	108.000000	144.478372
2	197.000000	134.406101
4	203.000000	130.671343
0	140.000000	128.972865
4	22.000000	131.331641
5	-123.000000	138.553239
4	-271.000000	151.211772
6	-312.000000	166.114418
7	-260.000000	167.672299
9	-151.000000	152.220235
0	-21.000000	122.241564
0	93.000000	99.060588
0	109.000000	113.371072
2	87.000000	143.488676
13	57.000000	159.809261
2	23.000000	153.710767
2	-9.000000	130.479884
0	14.000000	101.508620
5	0.000000	95.812317
0	-55.000000	111.063045
2	-110.000000	128.374452
7	-131.000000	136.451457
4	-150.000000	132.566964
3	-105.000000	115.684917
1	-5.000000	90.702811
0	100.000000	73.389373
1	174.000000	77.226938
0	241.000000	97.000000
3	268.000000	109.453186
2	244.000000	105.061887
1	199.000000	88.255311
0	133.000000	65.825527
0	28.000000	70.042844
0	-65.000000	98.229324
6	-102.000000	121.317765
6	-120.000000	130.744025
0	-80.000000	125.131930
4	11.000000	107.577879
1	72.000000	92.919320
0	54.000000	96.994845
1	26.000000	108.701426
7	-65.000000	127.306716
0	-192.000000	139.362836
7	-267.000000	137.357199
6	-266.000000	123.515181
1	-259.000000	109.293184
0	-206.000000	102.839681
3	-104.000000	106.677083
6	-19.000000	111.009009
0	50.000000	104.909485
1	138.000000	93.048375
0	235.000000	83.827203
2	275.000000	80.864083
0	290.000000	76.262704
0	264.000000	66.045439
0	190.000000	58.258047
0	45.000000	74.397581
0	-68.000000	93.423766
8	-156.000000	101.970584
0	-195.000000	98.086696
2	-183.000000	88.910067
0	-76.000000	82.498485
4	40.000000	92.195445
0	140.000000	96.322375
2	205.000000	92.146622
0	234.000000	84.604964
0	175.000000	80.318118
2	71.000000	94.546285
0	-4.000000	111.722871
9	-45.000000	124.478914
0	-77.000000	131.480037
2	-53.000000	127.800626
7	5.000000	114.258479
0	0.000000	107.443008
0	-74.000000	112.133849
2	-147.000000	126.889716
9	-243.000000	142.628889
5	-337.000000	147.373675
3	-359.000000	141.756834
4	-284.000000	125.872952
5	-191.000000	111.476455
0	-73.000000	103.773792
2	51.000000	102.513414
1	156.000000	103.373111
3	213.000000	101.543094
1	268.000000	94.191295
0	306.000000	82.849261
0	329.000000	75.213031
0	327.000000	76.347888
2	308.000000	86.925255
0	233.000000	98.463191
1	115.000000	102.122475
4	-44.000000	100.209780
1	-212.000000	98.701570
4	-379.000000	107.522091
1	-470.000000	125.467127
8	-468.000000	137.934767
7	-360.000000	134.899963
2	-184.000000	117.635029
0	49.000000	92.633687
0	242.000000	83.294658
0	355.000000	91.689694
3	357.000000	97.288232
0	277.000000	93.984041
1	125.000000	90.890043
0	-25.000000	97.575612
5	-129.000000	113.168017
4	-156.000000	119.272797
4	-125.000000	112.013392
0	-58.000000	95.414884
0	20.000000	82.788888
3	62.000000	87.681241
0	57.000000	100.831543
4	20.000000	112.498889
1	-15.000000	113.960519
5	-61.000000	109.485159
0	-71.000000	101.029699
3	-47.000000	94.841974
2	0.000000	97.948966
0	44.000000	108.949530
4	91.000000	111.503363
3	110.000000	105.280578
0	92.000000	92.184597
1	42.000000	85.976741
0	-35.000000	101.296594
4	-107.000000	116.811814
7	-171.000000	121.181682
0	-201.000000	111.727347
3	-193.000000	95.304774
0	-129.000000	87.926105
4	-50.000000	97.570487
1	58.000000	103.624321
3	170.000000	102.215459
0	261.000000	89.816480
0	292.000000	76.432977
0	265.000000	72.876608
0	173.000000	77.878110
3	29.000000	89.190807
0	-113.000000	100.254676
5	-207.000000	110.213429
3	-213.000000	116.871725
4	-137.000000	120.602653
2	-5.000000	113.026546
2	121.000000	96.845237
0	215.000000	79.290605
0	226.000000	81.375672
0	162.000000	109.215384
3	84.000000	137.083916
9	17.000000	148.124947
4	-63.000000	139.244389
0	-109.000000	119.595150
2	-128.000000	103.971150
4	-180.000000	116.473173
2	-230.000000	142.000000
8	-206.000000	157.181424
8	-164.000000	159.624560
0	-101.000000	147.380460
6	-9.000000	122.780292
1	52.000000	102.635277
0	20.000000	105.792249
1	-36.000000	123.109707
7	-99.000000	142.607854
6	-128.000000	146.451357
5	-84.000000	134.476764
0	31.000000	113.872736
0	162.000000	92.531076
3	280.000000	82.437855
0	338.000000	89.106678
0	317.000000	109.649441
0	255.000000	128.206864
8	163.000000	134.836939
4	40.000000	124.024191
0	-89.000000	105.389753
0	-214.000000	99.809819
3	-336.000000	120.896650
8	-419.000000	144.647848
7	-419.000000	150.960260
5	-346.000000	140.121376
0	-190.000000	119.983332
4	-2.000000	104.833201
1	160.000000	98.061205
1	247.000000	93.952115
0	275.000000	87.011493
1	223.000000	91.787799
0	143.000000	102.464628
5	90.000000	108.388191
3	84.000000	105.185550
0	85.000000	91.329075
0	90.000000	77.730303
0	89.000000	76.596345
4	32.000000	84.083292
0	-71.000000	97.000000
1	-155.000000	108.448144
6	-184.000000	113.084040
4	-187.000000	116.133544
0	-120.000000	110.199819
4	-16.000000	93.477270
0	65.000000	77.220464
0	86.000000	73.334848
0	82.000000	83.090312
3	30.000000	102.000000
2	-23.000000	110.013636
5	-48.000000	104.842739
0	-33.000000	90.016665
0	11.000000	72.698005
2	88.000000	70.469852
0	163.000000	86.156834
2	226.000000	101.813555
1	268.000000	105.801701
3	271.000000	100.404183
0	221.000000	92.525672
0	119.000000	95.994792
2	-34.000000	110.372098
4	-196.000000	125.960311
7	-340.000000	135.173962
3	-422.000000	140.000000
4	-427.000000	141.325865
6	-330.000000	136.952547
6	-190.000000	129.506757
0	-19.000000	118.865470
2	113.000000	113.547347
0	214.000000	117.362686
6	229.000000	123.381522
1	180.000000	119.924977
2	66.000000	111.606451
0	-31.000000	101.108852
6	-142.000000	105.309069
0	-206.000000	119.214093
5	-190.000000	126.126920
6	-107.000000	118.873883
0	-31.000000	100.274623
0	57.000000	73.790243
0	116.000000	57.775427
1	96.000000	72.166474
0	36.000000	89.129120
4	-7.000000	97.329338
2	-29.000000	91.000000
1	-10.000000	74.067537
0	78.000000	56.124861
0	190.000000	54.369109
0	267.000000	59.724367
0	301.000000	63.929649
0	262.000000	59.329588
0	144.000000	54.552727
0	-18.000000	71.288148
1	-148.000000	91.005494
7	-247.000000	107.494186
0	-254.000000	111.839170
6	-169.000000	104.780723
0	-31.000000	95.963535
0	84.000000	93.755000
2	180.000000	89.699498
2	188.000000	88.056800
0	111.000000	92.709223
0	8.000000	108.701426
5	-76.000000	128.273146
6	-146.000000	136.198385
4	-157.000000	127.628367
2	-121.000000	105.465634
0	-109.000000	91.580566
0	-118.000000	100.975244
6	-126.000000	117.677525
5	-147.000000	128.183462
1	-163.000000	125.805405
3	-108.000000	111.471970
4	-14.000000	96.674712
0	81.000000	86.965510
0	167.000000	84.065451
0	232.000000	84.273365
3	232.000000	83.809307
0	191.000000	84.243694
0	131.000000	85.831230
2	75.000000	90.978019
2	29.000000	97.913227
3	-6.000000	96.809090
1	-30.000000	91.553263
0	-28.000000	86.301796
4	-21.000000	92.255081
0	-22.000000	109.361785
3	16.000000	120.191514
6	70.000000	118.507384
0	97.000000	108.143423
1	107.000000	101.345942
0	129.000000	107.429046
6	90.000000	125.952372
1	16.000000	138.643428
6	-43.000000	138.928039
5	-84.000000	135.166564
0	-160.000000	135.683455
5	-202.000000	140.975175
6	-198.000000	146.294224
7	-181.000000	146.577624
2	-174.000000	147.010204
0	-103.000000	147.678705
12	-9.000000	146.836644
2	44.000000	144.319091
1	51.000000	137.269807
2	52.000000	128.444541
5	-14.000000	127.035428
5	-134.000000	131.719399
0	-224.000000	138.340160
7	-244.000000	139.111466
6	-224.000000	133.011278
2	-133.000000	122.225202
2	13.000000	103.261803
0	153.000000	87.686943
1	250.000000	81.117199
1	312.000000	83.821238
0	304.000000	91.836812
0	266.000000	92.768529
4	219.000000	89.246849
0	163.000000	84.077345
0	94.000000	84.841028
0	73.000000	88.932559
6	57.000000	97.688280
0	45.000000	110.240646
1	53.000000	119.845734
5	79.000000	123.648696
3	54.000000	124.008064
2	-6.000000	117.881296
2	-96.000000	116.653333
2	-204.000000	128.007812
7	-294.000000	146.109548
6	-310.000000	163.187009
6	-257.000000	164.045725
7	-137.000000	148.818682
1	15.000000	127.526468
2	124.000000	114.306605
0	159.000000	127.432335
3	154.000000	148.344194
11	78.000000	157.626140
1	-50.000000	153.629424
3	-141.000000	136.216739
6	-187.000000	122.666214
1	-239.000000	131.343062
4	-221.000000	144.710055
8	-128.000000	148.425065
5	-36.000000	138.780402
0	62.000000	120.706255
0	184.000000	106.141415
4	244.000000	106.789513
0	240.000000	114.551299
4	225.000000	118.907527
2	166.000000	119.966662
0	96.000000	122.229293
6	59.000000	122.788436
3	32.000000	122.139265
2	-24.000000	123.255832
0	-54.000000	120.573629
8	-122.000000	122.564269
0	-216.000000	127.114122
5	-291.000000	130.410889
5	-317.000000	132.094663
3	-326.000000	133.326666
5	-251.000000	125.383412
4	-125.000000	111.449540
0	8.000000	97.713868
0	136.000000	87.795216
2	244.000000	86.971260
1	281.000000	85.866175
0	263.000000	75.848533
0	213.000000	60.074953
0	129.000000	55.668663
0	48.000000	66.226883
3	5.000000	81.234229
1	0.000000	85.732141
2	30.000000	78.076885
0	91.000000	62.793312
0	153.000000	57.680153
0	181.000000	71.168813
0	170.000000	86.371292
4	112.000000	95.645178
0	15.000000	94.915752
3	-99.000000	95.827971
0	-195.000000	102.863988
5	-253.000000	114.310979
5	-263.000000	121.790804
2	-215.000000	122.429572
4	-148.000000	114.166545
0	-72.000000	102.176318
4	-13.000000	94.005319
0	33.000000	91.504098
2	45.000000	105.370774
0	83.000000	115.667627
8	138.000000	118.869677
0	205.000000	109.685915
0	254.000000	91.235958
0	284.000000	79.949984
0	262.000000	94.191295
4	164.000000	115.706525
1	25.000000	129.641814
6	-107.000000	133.652535
4	-204.000000	130.123019
4	-301.000000	135.340312
0	-331.000000	140.046421
11	-312.000000	138.823629
4	-280.000000	132.143861
0	-261.000000	126.960624
2	-169.000000	128.541822
7	-49.000000	136.202056
6	80.000000	137.963763
0	208.000000	127.224212
0	338.000000	107.647573
2	378.000000	91.913002
0	308.000000	92.930081
1	162.000000	105.527248
2	3.000000	119.812353
6	-149.000000	130.839596
4	-223.000000	136.554019
4	-159.000000	135.111065
5	4.000000	127.153451
1	173.000000	121.288911
0	301.000000	117.860087
3	333.000000	116.021550
2	198.000000	119.046210
1	-53.000000	127.964839
5	-330.000000	142.807563
7	-548.000000	157.676885
9	-656.000000	163.743702
6	-580.000000	154.983870
6	-369.000000	135.841820
0	-76.000000	115.732450
2	185.000000	104.436584
0	380.000000	101.212647
2	449.000000	101.759520
0	411.000000	99.362971
1	271.000000	102.883429
0	146.000000	107.925901
7	30.000000	107.638283
1	-47.000000	103.985576
0	-70.000000	100.109940
3	-20.000000	97.693398
3	3.000000	104.398276
0	38.000000	106.695829
5	80.000000	102.244804
0	105.000000	107.317287
0	85.000000	117.324337
5	85.000000	122.894263
5	70.000000	123.028452
1	20.000000	114.035082
1	-56.000000	116.387285
0	-128.000000	128.631256
11	-211.000000	136.992701
4	-301.000000	137.822349
0	-346.000000	128.460111
6	-339.000000	121.675799
1	-273.000000	125.988095
9	-162.000000	128.755582
0	19.000000	120.627526
2	205.000000	104.704346
0	386.000000	88.090862
0	500.000000	93.573501
0	527.000000	99.824847
2	421.000000	97.585860
0	233.000000	87.835073
2	-32.000000	86.590993
0	-301.000000	109.977270
5	-486.000000	135.166564
11	-527.000000	144.440299
5	-457.000000	134.294453
0	-276.000000	110.390217
0	-32.000000	85.755466
3	165.000000	80.888813
0	266.000000	90.310575
0	287.000000	95.052617
2	223.000000	95.660859
0	105.000000	96.078093
4	6.000000	95.341491
2	-62.000000	93.840290
0	-93.000000	88.977525
3	-71.000000	80.392786
1	-21.000000	77.012986
1	26.000000	81.547532
0	85.000000	87.332697
3	135.000000	91.733309
1	136.000000	86.798618
0	106.000000	74.283242
1	56.000000	64.869099
0	-20.000000	75.881487
2	-109.000000	97.698516
3	-146.000000	109.863552
6	-140.000000	107.293989
0	-98.000000	92.032603
0	-39.000000	77.633756
0	50.000000	74.431176
4	108.000000	85.802098
0	125.000000	94.292099
1	114.000000	98.954535
1	97.000000	95.189285
4	44.000000	88.634079
0	-10.000000	88.396833
0	-24.000000	93.016128
5	-23.000000	105.645634
0	-13.000000	115.849040
6	28.000000	115.559508
1	75.000000	106.306162
0	66.000000	97.272812
